,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
1003-000,1,1003,0,ディンルー,,ディンルー,"['じしん', 'カタストロフィ', 'ふきとばし', 'ステルスロック', 'しっぺがえし', 'ヘビーボンバー', 'まきびし', 'じわれ', 'ねむる', 'テラバースト']","[87.8, 53.0, 49.4, 41.2, 31.4, 29.6, 27.1, 24.6, 12.5, 10.4]","['わんぱく', 'いじっぱり', 'しんちょう', 'ゆうかん', 'ずぶとい', 'なまいき', 'のんき', 'おだやか', 'きまぐれ', 'てれや']","[41.5, 35.4, 19.4, 1.0, 0.8, 0.7, 0.5, 0.3, 0.1, 0.1]",['わざわいのうつわ'],[100.0],"['とつげきチョッキ', 'オボンのみ', 'たべのこし', 'こだわりハチマキ', 'ゴツゴツメット', 'おんみつマント', 'メンタルハーブ', 'フィラのみ', 'カゴのみ', 'じゃくてんほけん']","[43.5, 37.1, 14.0, 2.1, 1.0, 0.3, 0.3, 0.3, 0.3, 0.2]","['どく', 'フェアリー', 'ほのお', 'はがね', 'みず', 'じめん', 'くさ', 'ひこう', 'でんき', 'ゴースト']","[28.6, 23.2, 19.6, 19.3, 4.5, 1.5, 1.5, 0.6, 0.4, 0.3]"
1002-000,2,1002,0,パオジアン,,パオジアン,"['つららおとし', 'ふいうち', 'こおりのつぶて', 'つるぎのまい', 'テラバースト', 'せいなるつるぎ', 'かみくだく', 'ぜったいれいど', 'ちょうはつ', 'かわらわり']","[93.3, 76.0, 59.1, 45.3, 36.9, 35.5, 28.8, 10.5, 5.4, 1.8]","['いじっぱり', 'ようき', 'せっかち', 'むじゃき', 'わんぱく', 'やんちゃ', 'さみしがり', 'しんちょう', 'まじめ', 'がんばりや']","[61.8, 37.0, 0.3, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0]",['わざわいのつるぎ'],[100.0],"['きあいのタスキ', 'いのちのたま', 'こだわりハチマキ', 'とけないこおり', 'くろいメガネ', 'つららのプレート', 'こわもてプレート', 'こだわりスカーフ', 'あつぞこブーツ', 'ラムのみ']","[62.1, 21.1, 4.4, 3.5, 3.1, 1.8, 0.8, 0.8, 0.6, 0.4]","['でんき', 'ほのお', 'ゴースト', 'ステラ', 'こおり', 'あく', 'じめん', 'フェアリー', 'いわ', 'ノーマル']","[48.8, 14.7, 10.0, 7.6, 6.8, 5.8, 4.3, 0.5, 0.5, 0.2]"
1008-000,3,1008,0,ミライドン,,ミライドン,"['イナズマドライブ', 'りゅうせいぐん', 'ボルトチェンジ', 'マジカルシャイン', 'テラバースト', 'オーバーヒート', 'パラボラチャージ', 'とんぼがえり', 'りゅうのはどう', 'こうそくいどう']","[94.4, 80.5, 60.2, 36.9, 33.0, 19.9, 19.6, 12.0, 9.7, 7.3]","['ひかえめ', 'おくびょう', 'おだやか', 'ずぶとい', 'きまぐれ', 'おっとり', 'せっかち', 'ようき', 'むじゃき', 'れいせい']","[60.3, 38.5, 0.6, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",['ハドロンエンジン'],[100.0],"['こだわりスカーフ', 'とつげきチョッキ', 'こだわりメガネ', 'だっしゅつパック', 'エレキシード', 'いのちのたま', 'じゃくてんほけん', 'きあいのタスキ', 'じしゃく', 'ひかりのねんど']","[30.6, 23.6, 20.5, 10.0, 8.7, 2.4, 0.7, 0.7, 0.6, 0.3]","['フェアリー', 'こおり', 'でんき', 'みず', 'ノーマル', 'ほのお', 'ゴースト', 'はがね', 'じめん', 'ステラ']","[37.4, 22.7, 17.0, 14.7, 2.7, 2.3, 1.3, 0.6, 0.3, 0.3]"
1007-000,4,1007,0,コライドン,,コライドン,"['フレアドライブ', 'とんぼがえり', 'スケイルショット', 'げきりん', 'インファイト', 'アクセルブレイク', 'つるぎのまい', 'ニトロチャージ', 'アイアンヘッド', 'ドレインパンチ']","[73.6, 47.9, 43.8, 39.8, 39.5, 30.4, 29.7, 26.1, 17.4, 15.5]","['ようき', 'いじっぱり', 'しんちょう', 'わんぱく', 'きまぐれ', 'むじゃき', 'やんちゃ', 'おくびょう', 'せっかち', 'さみしがり']","[55.1, 44.0, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['ひひいろのこどう'],[100.0],"['いかさまダイス', 'こだわりスカーフ', 'こだわりハチマキ', 'とつげきチョッキ', 'いのちのたま', 'ラムのみ', 'たべのこし', 'オボンのみ', 'きあいのタスキ', 'エレキシード']","[33.9, 26.8, 20.4, 7.3, 3.7, 2.1, 1.0, 1.0, 0.6, 0.4]","['ほのお', 'はがね', 'でんき', 'フェアリー', 'ノーマル', 'かくとう', 'ドラゴン', 'ゴースト', 'じめん', 'いわ']","[70.2, 17.2, 6.1, 3.1, 1.2, 0.9, 0.5, 0.3, 0.1, 0.1]"
0898-002,5,898,2,バドレックス,こくばじょうのすがた,バドレックス(こくば),"['アストラルビット', 'サイコキネシス', 'アンコール', 'くさむすび', 'トリック', 'ドレインキッス', 'わるだくみ', 'サイコショック', 'テラバースト', 'ギガドレイン']","[98.6, 40.9, 34.2, 33.9, 33.2, 30.8, 27.2, 22.1, 21.6, 8.1]","['おくびょう', 'ひかえめ', 'せっかち', 'むじゃき', 'ずぶとい', 'ようき', 'いじっぱり', 'おだやか', 'わんぱく', 'うっかりや']","[89.3, 9.8, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0]",['じんばいったい'],[100.0],"['きあいのタスキ', 'こだわりスカーフ', 'こだわりメガネ', 'たべのこし', 'いのちのたま', 'ラムのみ', 'オボンのみ', 'しろいハーブ', 'のろいのおふだ', 'ひかりのねんど']","[34.3, 27.4, 17.0, 8.0, 3.0, 2.4, 2.1, 1.4, 0.9, 0.6]","['フェアリー', 'ノーマル', 'ゴースト', 'かくとう', 'くさ', 'じめん', 'みず', 'ステラ', 'あく', 'いわ']","[42.2, 13.0, 11.5, 11.1, 11.0, 5.3, 2.0, 1.1, 0.9, 0.5]"
0987-000,6,987,0,ハバタクカミ,,ハバタクカミ,"['ムーンフォース', 'シャドーボール', 'でんじは', 'ちょうはつ', 'たたりめ', 'パワージェム', 'いたみわけ', 'マジカルフレイム', 'あまえる', 'めいそう']","[95.0, 46.7, 44.3, 43.2, 30.7, 23.7, 23.0, 17.6, 14.6, 8.9]","['おくびょう', 'ずぶとい', 'ひかえめ', 'せっかち', 'おだやか', 'むじゃき', 'のんき', 'ようき', 'がんばりや', 'おっとり']","[86.9, 9.5, 1.7, 0.5, 0.5, 0.2, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'きあいのタスキ', 'こだわりメガネ', 'いのちのたま', 'こだわりスカーフ', 'ジャポのみ', 'とつげきチョッキ', 'ふうせん', 'ラムのみ', 'おんみつマント']","[39.0, 36.2, 19.2, 1.5, 0.8, 0.7, 0.5, 0.4, 0.4, 0.3]","['フェアリー', 'ノーマル', 'ステラ', 'じめん', 'ほのお', 'みず', 'ゴースト', 'あく', 'でんき', 'はがね']","[34.4, 25.4, 14.1, 10.2, 4.1, 3.8, 1.9, 1.4, 1.4, 1.1]"
0892-001,7,892,1,ウーラオス,れんげきのかた,ウーラオス(れんげき),"['すいりゅうれんだ', 'アクアジェット', 'インファイト', 'とんぼがえり', 'つるぎのまい', 'アイススピナー', 'ドレインパンチ', 'みがわり', 'きあいパンチ', 'からげんき']","[99.9, 84.3, 82.1, 45.6, 15.5, 11.9, 11.8, 11.1, 8.9, 7.3]","['いじっぱり', 'ようき', 'わんぱく', 'ゆうかん', 'やんちゃ', 'まじめ', 'さみしがり', 'ずぶとい', 'せっかち', 'すなお']","[88.0, 8.6, 2.3, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['こだわりハチマキ', 'きあいのタスキ', 'こだわりスカーフ', 'パンチグローブ', 'しんぴのしずく', 'ゴツゴツメット', 'おんみつマント', 'しずくプレート', 'とつげきチョッキ', 'いのちのたま']","[38.0, 20.7, 19.8, 14.4, 1.6, 1.4, 1.2, 0.6, 0.4, 0.4]","['みず', 'ノーマル', 'ステラ', 'ほのお', 'フェアリー', 'ゴースト', 'じめん', 'はがね', 'かくとう', 'どく']","[60.3, 12.6, 9.2, 3.6, 3.1, 3.0, 2.5, 2.0, 1.6, 0.8]"
0645-001,8,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'ステルスロック', 'ちょうはつ', 'がんせきふうじ', 'かみくだく', 'テラバースト', 'いわなだれ', 'じわれ', 'ストーンエッジ']","[98.8, 94.2, 58.2, 50.2, 27.1, 11.1, 10.1, 10.0, 8.5, 7.3]","['わんぱく', 'いじっぱり', 'のんき', 'ようき', 'ゆうかん', 'しんちょう', 'なまいき', 'ずぶとい', 'てれや', 'まじめ']","[31.4, 24.2, 23.3, 8.4, 6.1, 3.9, 1.8, 0.1, 0.1, 0.1]",['いかく'],[100.0],"['ゴツゴツメット', 'とつげきチョッキ', 'こだわりハチマキ', 'こだわりスカーフ', 'オボンのみ', 'きあいのタスキ', 'でんきだま', 'おんみつマント', 'たべのこし', 'いのちのたま']","[54.6, 18.5, 11.4, 6.0, 4.8, 1.4, 1.0, 0.7, 0.4, 0.3]","['みず', 'ノーマル', 'はがね', 'フェアリー', 'ほのお', 'ひこう', 'くさ', 'じめん', 'あく', 'こおり']","[38.9, 15.6, 14.7, 11.0, 8.0, 4.7, 2.4, 2.1, 1.0, 0.7]"
0977-000,9,977,0,ヘイラッシャ,,ヘイラッシャ,"['じわれ', 'ウェーブタックル', 'ねむる', 'あくび', 'まもる', 'ねごと', 'じしん', 'ゆきなだれ', 'アクアブレイク', 'のろい']","[68.8, 68.8, 66.7, 61.0, 60.3, 13.4, 13.0, 12.7, 7.3, 7.0]","['わんぱく', 'のんき', 'いじっぱり', 'ずぶとい', 'しんちょう', 'ゆうかん', 'なまいき', 'のうてんき', 'きまぐれ', 'ようき']","[89.1, 3.4, 2.0, 1.9, 1.8, 0.4, 0.3, 0.2, 0.2, 0.1]","['てんねん', 'どんかん', 'みずのベール']","[99.3, 0.4, 0.3]","['たべのこし', 'ゴツゴツメット', 'オボンのみ', 'カゴのみ', 'おんみつマント', 'とつげきチョッキ', 'こだわりハチマキ', 'とくせいガード', 'ラムのみ', 'せんせいのツメ']","[61.4, 34.3, 1.1, 0.9, 0.8, 0.5, 0.5, 0.1, 0.1, 0.0]","['フェアリー', 'ほのお', 'ノーマル', 'じめん', 'はがね', 'くさ', 'ゴースト', 'あく', 'でんき', 'どく']","[46.1, 10.6, 8.4, 8.4, 8.1, 5.9, 4.0, 3.0, 1.7, 1.2]"
0250-000,10,250,0,ホウオウ,,ホウオウ,"['せいなるほのお', 'じこさいせい', 'じしん', 'ブレイブバード', 'ふきとばし', 'テラバースト', 'まもる', 'おいかぜ', 'みがわり', 'ふういん']","[99.4, 59.7, 55.1, 51.0, 50.1, 34.3, 24.2, 6.2, 3.9, 2.0]","['わんぱく', 'いじっぱり', 'しんちょう', 'ようき', 'ひかえめ', 'ゆうかん', 'ずぶとい', 'のんき', 'なまいき', 'まじめ']","[43.5, 36.3, 9.0, 7.8, 0.8, 0.5, 0.4, 0.4, 0.4, 0.2]","['さいせいりょく', 'プレッシャー']","[99.3, 0.7]","['あつぞこブーツ', 'こだわりハチマキ', 'とつげきチョッキ', 'こだわりスカーフ', 'たべのこし', 'ゴツゴツメット', 'いのちのたま', 'おんみつマント', 'ひかりのねんど', 'オボンのみ']","[50.5, 19.6, 13.5, 7.1, 7.0, 1.2, 0.2, 0.1, 0.1, 0.1]","['フェアリー', 'でんき', 'ノーマル', 'くさ', 'じめん', 'あく', 'ほのお', 'はがね', 'どく', 'みず']","[38.3, 16.6, 16.2, 14.9, 6.9, 4.5, 1.1, 0.8, 0.1, 0.1]"
