,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0149-000,1,149,0,カイリュー,,カイリュー,"['じしん', 'りゅうのまい', 'しんそく', 'はねやすめ', 'アンコール', 'けたぐり', 'スケイルショット', 'テラバースト', 'げきりん', 'アイススピナー']","[78.0, 66.3, 65.3, 27.9, 26.0, 25.1, 23.4, 18.2, 15.2, 12.7]","['いじっぱり', 'ようき', 'ずぶとい', 'わんぱく', 'ゆうかん', 'ひかえめ', 'しんちょう', 'おだやか', 'おくびょう', 'れいせい']","[79.8, 10.1, 2.6, 2.1, 1.1, 1.0, 0.7, 0.6, 0.3, 0.3]","['マルチスケイル', 'せいしんりょく']","[99.6, 0.4]","['あつぞこブーツ', 'いかさまダイス', 'ラムのみ', 'こだわりハチマキ', 'とつげきチョッキ', 'たべのこし', 'ゴツゴツメット', 'おんみつマント', 'じゃくてんほけん', 'するどいくちばし']","[25.5, 21.3, 14.5, 12.5, 6.3, 5.5, 4.8, 2.1, 1.7, 1.4]","['ノーマル', 'ひこう', 'はがね', 'じめん', 'フェアリー', 'ほのお', 'でんき', 'ドラゴン', 'みず', 'ゴースト']","[39.9, 24.5, 11.4, 10.5, 5.8, 4.1, 2.2, 0.5, 0.4, 0.2]"
1018-000,2,1018,0,ブリジュラス,,ブリジュラス,"['ラスターカノン', 'りゅうせいぐん', 'ボディプレス', 'エレクトロビーム', 'ステルスロック', '１０まんボルト', 'ドラゴンテール', 'あくのはどう', 'ほえる', 'でんじは']","[67.7, 54.0, 48.3, 45.9, 42.2, 23.0, 22.8, 22.1, 16.2, 10.5]","['おくびょう', 'ずぶとい', 'ひかえめ', 'わんぱく', 'おだやか', 'しんちょう', 'なまいき', 'のんき', 'れいせい', 'むじゃき']","[36.8, 19.3, 18.3, 7.9, 7.2, 6.3, 0.8, 0.8, 0.5, 0.4]","['じきゅうりょく', 'がんじょう', 'すじがねいり']","[61.4, 38.6, 0.0]","['パワフルハーブ', 'たべのこし', 'オボンのみ', 'ふうせん', 'とつげきチョッキ', 'こだわりメガネ', 'レッドカード', 'イバンのみ', 'ひかりのねんど', 'フィラのみ']","[38.0, 14.7, 13.3, 7.2, 5.8, 4.0, 2.9, 2.8, 2.3, 1.9]","['ひこう', 'フェアリー', 'でんき', 'ステラ', 'みず', 'むし', 'かくとう', 'ドラゴン', 'ゴースト', 'はがね']","[31.5, 26.2, 16.0, 10.6, 4.1, 3.1, 2.6, 1.8, 1.8, 0.5]"
0901-001,3,901,1,ガチグマ,アカツキ,ガチグマ(アカツキ),"['ブラッドムーン', 'だいちのちから', 'しんくうは', 'ハイパーボイス', 'つきのひかり', 'あくび', 'めいそう', 'ムーンフォース', 'まもる', 'ちょうはつ']","[94.2, 76.6, 72.8, 65.7, 29.4, 18.7, 13.0, 8.5, 6.5, 4.5]","['ひかえめ', 'ずぶとい', 'れいせい', 'おくびょう', 'がんばりや', 'おだやか', 'のんき', 'なまいき', 'うっかりや', 'わんぱく']","[73.0, 12.3, 5.7, 3.9, 2.5, 2.1, 0.3, 0.1, 0.0, 0.0]",['しんがん'],[100.0],"['とつげきチョッキ', 'シルクのスカーフ', 'たべのこし', 'きあいのタスキ', 'オボンのみ', 'アッキのみ', 'おんみつマント', 'いのちのたま', 'ゴツゴツメット', 'のどスプレー']","[37.4, 25.4, 15.0, 6.8, 5.6, 2.5, 1.6, 1.3, 0.7, 0.7]","['ノーマル', 'フェアリー', 'どく', 'ゴースト', 'みず', 'でんき', 'ほのお', 'むし', 'かくとう', 'ひこう']","[64.0, 16.2, 13.6, 1.4, 1.3, 0.8, 0.8, 0.6, 0.6, 0.3]"
1000-000,4,1000,0,サーフゴー,,サーフゴー,"['シャドーボール', 'ゴールドラッシュ', 'トリック', 'じこさいせい', 'わるだくみ', '１０まんボルト', 'きあいだま', 'テラバースト', 'でんじは', 'サイコショック']","[93.0, 92.7, 49.9, 47.4, 41.2, 17.5, 15.6, 7.1, 5.9, 5.8]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'なまいき', 'うっかりや', 'すなお', 'むじゃき', 'おっとり', 'がんばりや']","[47.2, 36.9, 13.1, 1.8, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['おうごんのからだ'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'おんみつマント', 'とつげきチョッキ', 'ふうせん', 'たべのこし', 'ゴツゴツメット', 'せんせいのツメ', 'じゃくてんほけん', 'グラスシード']","[36.9, 17.2, 12.8, 12.8, 4.1, 4.0, 3.5, 2.5, 0.9, 0.7]","['ひこう', 'はがね', 'みず', 'かくとう', 'ノーマル', 'ゴースト', 'あく', 'フェアリー', 'こおり', 'じめん']","[45.0, 15.2, 13.0, 10.2, 5.2, 3.4, 3.2, 3.0, 0.3, 0.3]"
0908-000,5,908,0,マスカーニャ,,マスカーニャ,"['はたきおとす', 'トリックフラワー', 'トリプルアクセル', 'とんぼがえり', 'ふいうち', 'けたぐり', 'トリック', 'どくびし', 'じゃれつく', 'やどりぎのタネ']","[94.6, 78.0, 62.4, 56.7, 20.6, 19.7, 17.4, 12.6, 9.8, 6.5]","['ようき', 'いじっぱり', 'おくびょう', 'むじゃき', 'ひかえめ', 'きまぐれ', 'せっかち', 'やんちゃ', 'さみしがり', 'わんぱく']","[65.7, 31.5, 0.5, 0.4, 0.4, 0.3, 0.2, 0.2, 0.2, 0.1]","['へんげんじざい', 'しんりょく']","[90.4, 9.6]","['こだわりハチマキ', 'きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'たべのこし', 'チイラのみ', 'オボンのみ', 'こだわりメガネ', 'とつげきチョッキ', 'こうかくレンズ']","[49.6, 22.2, 20.3, 1.9, 1.1, 0.8, 0.7, 0.6, 0.4, 0.4]","['あく', 'くさ', 'はがね', 'ゴースト', 'ステラ', 'フェアリー', 'ほのお', 'こおり', 'いわ', 'どく']","[52.1, 17.3, 10.5, 9.3, 4.6, 2.3, 1.4, 0.8, 0.6, 0.4]"
0445-000,6,445,0,ガブリアス,,ガブリアス,"['じしん', 'テラバースト', 'スケイルショット', 'げきりん', 'つるぎのまい', 'アイアンヘッド', 'ステルスロック', 'まきびし', 'ドラゴンテール', 'みがわり']","[97.9, 48.9, 48.5, 45.1, 44.4, 28.2, 20.3, 12.2, 9.8, 8.9]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'せっかち', 'さみしがり', 'おくびょう', 'ひかえめ']","[68.9, 23.0, 4.8, 1.7, 0.4, 0.2, 0.1, 0.1, 0.1, 0.1]","['さめはだ', 'すながくれ']","[97.1, 2.9]","['こだわりハチマキ', 'いかさまダイス', 'ラムのみ', 'こだわりスカーフ', 'オボンのみ', 'とつげきチョッキ', 'ゴツゴツメット', 'きあいのタスキ', 'いのちのたま', 'ひかりのこな']","[33.5, 32.2, 6.8, 5.4, 4.7, 3.9, 3.3, 3.2, 2.2, 1.0]","['フェアリー', 'はがね', 'ほのお', 'でんき', 'じめん', 'みず', 'こおり', 'ドラゴン', 'どく', 'ゴースト']","[27.9, 23.7, 21.9, 11.2, 6.5, 5.8, 0.9, 0.7, 0.5, 0.3]"
0730-000,7,730,0,アシレーヌ,,アシレーヌ,"['ムーンフォース', 'うたかたのアリア', 'アクアジェット', 'クイックターン', 'サイコノイズ', 'アンコール', 'めいそう', 'みがわり', 'エナジーボール', 'テラバースト']","[90.6, 78.9, 54.4, 48.3, 29.2, 17.7, 17.0, 10.3, 9.4, 8.4]","['ひかえめ', 'ずぶとい', 'れいせい', 'おくびょう', 'のんき', 'おだやか', 'おっとり', 'なまいき', 'うっかりや', 'せっかち']","[64.7, 11.3, 10.0, 3.9, 3.8, 2.8, 1.0, 0.9, 0.3, 0.2]","['げきりゅう', 'うるおいボイス']","[80.3, 19.7]","['とつげきチョッキ', 'たべのこし', 'オボンのみ', 'きあいのタスキ', 'こだわりメガネ', 'ゴツゴツメット', 'こだわりスカーフ', 'おんみつマント', 'のどスプレー', 'しんぴのしずく']","[51.0, 13.9, 10.8, 4.9, 4.8, 4.3, 2.7, 2.0, 1.3, 0.6]","['みず', 'ほのお', 'どく', 'はがね', 'くさ', 'フェアリー', 'じめん', 'ひこう', 'でんき', 'ステラ']","[18.9, 18.3, 18.0, 12.9, 12.7, 5.7, 3.6, 3.6, 2.5, 0.9]"
0823-000,8,823,0,アーマーガア,,アーマーガア,"['はねやすめ', 'ボディプレス', 'とんぼがえり', 'ちょうはつ', 'てっぺき', 'つけあがる', 'ビルドアップ', 'アイアンヘッド', 'ブレイブバード', 'ドリルくちばし']","[98.3, 75.9, 70.9, 60.0, 38.2, 13.7, 12.7, 10.9, 6.2, 4.7]","['わんぱく', 'のんき', 'しんちょう', 'なまいき', 'いじっぱり', 'ずぶとい', 'ようき', 'おだやか', 'すなお', 'のうてんき']","[55.8, 17.2, 11.7, 11.5, 1.1, 1.0, 0.4, 0.2, 0.2, 0.1]","['プレッシャー', 'ミラーアーマー', 'きんちょうかん']","[63.7, 35.3, 1.0]","['ゴツゴツメット', 'おんみつマント', 'オボンのみ', 'たべのこし', 'タラプのみ', 'メンタルハーブ', 'こうこうのしっぽ', 'ひかりのねんど', 'こだわりハチマキ', 'ぼうじんゴーグル']","[68.4, 11.7, 7.0, 5.6, 2.3, 1.0, 0.5, 0.4, 0.4, 0.3]","['あく', 'かくとう', 'ドラゴン', 'フェアリー', 'ほのお', 'ひこう', 'じめん', 'みず', 'ノーマル', 'ゴースト']","[35.7, 20.7, 14.2, 6.2, 5.2, 4.4, 3.5, 3.5, 2.1, 1.9]"
0778-000,9,778,0,ミミッキュ,,ミミッキュ,"['じゃれつく', 'かげうち', 'つるぎのまい', 'のろい', 'ドレインパンチ', 'シャドークロー', 'トリックルーム', 'いたみわけ', 'トリック', 'みがわり']","[91.0, 86.1, 65.1, 42.8, 31.8, 28.4, 9.8, 8.7, 5.6, 4.7]","['ようき', 'いじっぱり', 'ゆうかん', 'おくびょう', 'わんぱく', 'むじゃき', 'のんき', 'しんちょう', 'さみしがり', 'せっかち']","[48.1, 41.9, 4.8, 1.0, 0.9, 0.8, 0.4, 0.3, 0.3, 0.2]",['ばけのかわ'],[100.0],"['いのちのたま', 'こだわりスカーフ', 'ゴツゴツメット', 'ふうせん', 'レッドカード', 'ひかりのこな', 'メンタルハーブ', 'ラムのみ', 'でんきだま', 'おんみつマント']","[72.0, 6.3, 2.6, 2.5, 2.1, 1.9, 1.5, 1.1, 1.0, 0.7]","['ステラ', 'かくとう', 'ゴースト', 'フェアリー', 'ほのお', 'ノーマル', 'はがね', 'くさ', 'みず', 'ひこう']","[53.3, 20.6, 12.4, 5.7, 2.0, 1.8, 1.3, 1.1, 0.4, 0.4]"
0637-000,10,637,0,ウルガモス,,ウルガモス,"['ほのおのまい', 'ちょうのまい', 'ギガドレイン', 'テラバースト', 'あさのひざし', 'おにび', 'むしのさざめき', 'オーバーヒート', 'みがわり', 'とんぼがえり']","[96.3, 79.5, 43.9, 41.7, 40.5, 29.5, 26.1, 18.2, 7.2, 6.6]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'まじめ', 'いじっぱり', 'おっとり', 'てれや', 'すなお', 'がんばりや']","[39.8, 31.6, 24.8, 1.6, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1]","['ほのおのからだ', 'むしのしらせ']","[94.1, 5.9]","['あつぞこブーツ', 'こだわりメガネ', 'ラムのみ', 'こだわりスカーフ', 'オボンのみ', 'たべのこし', 'アッキのみ', 'きあいのタスキ', 'ゴツゴツメット', 'いのちのたま']","[51.0, 14.4, 10.0, 5.8, 5.3, 3.8, 2.1, 1.7, 1.0, 0.9]","['フェアリー', 'くさ', 'みず', 'ほのお', 'いわ', 'こおり', 'むし', 'はがね', 'ひこう', 'ゴースト']","[39.4, 21.5, 8.5, 8.2, 8.1, 5.1, 2.6, 1.3, 1.1, 0.7]"
