,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0149-000,1,149,0,カイリュー,,カイリュー,"['しんそく', 'じしん', 'りゅうのまい', 'はねやすめ', 'アイアンヘッド', 'スケイルショット', 'アンコール', 'でんじは', 'エアスラッシュ', 'けたぐり']","[66.8, 59.4, 41.8, 41.6, 32.5, 29.7, 24.8, 16.9, 13.9, 13.3]","['いじっぱり', 'ようき', 'ずぶとい', 'わんぱく', 'うっかりや', 'ゆうかん', 'ひかえめ', 'おだやか', 'しんちょう', 'れいせい']","[57.2, 14.2, 12.8, 4.2, 4.2, 3.1, 0.8, 0.6, 0.5, 0.5]","['マルチスケイル', 'せいしんりょく']","[99.5, 0.5]","['いかさまダイス', 'ゴツゴツメット', 'たべのこし', 'こだわりハチマキ', 'ラムのみ', 'じゃくてんほけん', 'あつぞこブーツ', 'するどいくちばし', 'クリアチャーム', 'おんみつマント']","[29.6, 17.3, 10.6, 10.3, 9.1, 7.9, 7.9, 1.7, 1.4, 0.7]","['はがね', 'ノーマル', 'ひこう', 'フェアリー', 'でんき', 'みず', 'ほのお', 'ドラゴン', 'じめん', 'どく']","[34.3, 29.3, 17.5, 12.8, 2.3, 1.5, 0.8, 0.5, 0.3, 0.3]"
0987-000,2,987,0,ハバタクカミ,,ハバタクカミ,"['ムーンフォース', 'シャドーボール', 'いたみわけ', 'あまえる', 'でんじは', 'マジカルフレイム', 'たたりめ', 'めいそう', 'パワージェム', 'ちょうはつ']","[94.6, 72.7, 38.2, 29.6, 25.5, 20.5, 18.0, 16.4, 15.8, 15.4]","['おくびょう', 'ずぶとい', 'ひかえめ', 'おだやか', 'せっかち', 'ようき', 'むじゃき', 'おっとり', 'すなお', 'てれや']","[72.1, 14.6, 12.0, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'きあいのタスキ', 'ジャポのみ', 'こだわりスカーフ', 'とつげきチョッキ', 'ゴツゴツメット', 'いのちのたま', 'ラムのみ', 'たべのこし']","[68.0, 18.9, 6.2, 1.4, 1.2, 1.0, 0.6, 0.6, 0.5, 0.4]","['フェアリー', 'みず', 'ステラ', 'でんき', 'ほのお', 'ゴースト', 'じめん', 'ノーマル', 'はがね', 'こおり']","[33.7, 29.3, 12.3, 5.8, 5.4, 4.6, 3.4, 2.3, 1.5, 0.6]"
1017-000,3,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'でんこうせっか', 'つるぎのまい', 'じゃれつく', 'がんせきふうじ', 'アンコール', 'みがわり', 'はたきおとす', 'やどりぎのタネ']","[99.5, 81.0, 36.8, 31.4, 31.3, 24.4, 15.2, 13.9, 11.1, 9.6]","['ようき', 'いじっぱり', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'おくびょう', 'やんちゃ', 'ゆうかん']","[48.3, 43.0, 4.4, 2.3, 1.7, 0.1, 0.0, 0.0, 0.0, 0.0]",['まけんき'],"[67.1, 20.5, 10.1, 2.2]","['こだわりハチマキ', 'いかさまダイス', 'とつげきチョッキ', 'きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'ゴツゴツメット']","[52.6, 10.5, 10.5, 10.5, 5.3, 5.3, 5.3]",['くさ'],"[67.1, 23.9, 4.9, 4.1]"
1017-001,3,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'でんこうせっか', 'つるぎのまい', 'じゃれつく', 'がんせきふうじ', 'アンコール', 'みがわり', 'はたきおとす', 'やどりぎのタネ']","[99.5, 81.0, 36.8, 31.4, 31.3, 24.4, 15.2, 13.9, 11.1, 9.6]","['ようき', 'いじっぱり', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'おくびょう', 'やんちゃ', 'ゆうかん']","[48.3, 43.0, 4.4, 2.3, 1.7, 0.1, 0.0, 0.0, 0.0, 0.0]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,3,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'でんこうせっか', 'つるぎのまい', 'じゃれつく', 'がんせきふうじ', 'アンコール', 'みがわり', 'はたきおとす', 'やどりぎのタネ']","[99.5, 81.0, 36.8, 31.4, 31.3, 24.4, 15.2, 13.9, 11.1, 9.6]","['ようき', 'いじっぱり', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'おくびょう', 'やんちゃ', 'ゆうかん']","[48.3, 43.0, 4.4, 2.3, 1.7, 0.1, 0.0, 0.0, 0.0, 0.0]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,3,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'でんこうせっか', 'つるぎのまい', 'じゃれつく', 'がんせきふうじ', 'アンコール', 'みがわり', 'はたきおとす', 'やどりぎのタネ']","[99.5, 81.0, 36.8, 31.4, 31.3, 24.4, 15.2, 13.9, 11.1, 9.6]","['ようき', 'いじっぱり', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'おくびょう', 'やんちゃ', 'ゆうかん']","[48.3, 43.0, 4.4, 2.3, 1.7, 0.1, 0.0, 0.0, 0.0, 0.0]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
1000-000,4,1000,0,サーフゴー,,サーフゴー,"['ゴールドラッシュ', 'シャドーボール', 'じこさいせい', 'トリック', 'わるだくみ', '１０まんボルト', 'でんじは', 'たたりめ', 'きあいだま', 'テラバースト']","[89.5, 78.8, 50.2, 49.0, 37.2, 25.7, 18.3, 15.0, 9.2, 7.9]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'おっとり', 'れいせい', 'すなお', 'がんばりや', 'むじゃき', 'きまぐれ']","[38.2, 35.1, 22.7, 2.8, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['おうごんのからだ'],[100.0],"['こだわりスカーフ', 'おんみつマント', 'こだわりメガネ', 'ゴツゴツメット', 'たべのこし', 'ふうせん', 'とつげきチョッキ', 'じゃくてんほけん', 'アッキのみ', 'オボンのみ']","[36.2, 19.0, 18.9, 13.3, 3.7, 2.4, 1.8, 0.8, 0.7, 0.5]","['みず', 'ひこう', 'はがね', 'フェアリー', 'かくとう', 'ノーマル', 'ゴースト', 'ドラゴン', 'いわ', 'ステラ']","[30.8, 24.1, 16.2, 7.7, 6.9, 6.9, 3.8, 1.1, 0.7, 0.5]"
0892-001,5,892,1,ウーラオス,れんげきのかた,ウーラオス(れんげき),"['すいりゅうれんだ', 'アクアジェット', 'インファイト', 'ドレインパンチ', 'アイススピナー', 'とんぼがえり', 'れいとうパンチ', 'つるぎのまい', 'ビルドアップ', 'かみなりパンチ']","[100.0, 78.1, 53.9, 41.6, 35.4, 31.8, 19.1, 17.7, 7.0, 4.9]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'やんちゃ', 'むじゃき', 'さみしがり', 'てれや', 'ゆうかん', 'せっかち']","[77.2, 20.9, 0.6, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['パンチグローブ', 'こだわりスカーフ', 'とつげきチョッキ', 'こだわりハチマキ', 'きあいのタスキ', 'しんぴのしずく', 'オボンのみ', 'たべのこし', 'ゴツゴツメット', 'バンジのみ']","[28.7, 25.0, 16.0, 12.3, 11.1, 2.0, 1.2, 1.1, 0.4, 0.4]","['みず', 'どく', 'はがね', 'ほのお', 'でんき', 'かくとう', 'ゴースト', 'ステラ', 'フェアリー', 'くさ']","[67.2, 14.4, 9.5, 2.9, 2.8, 1.6, 0.6, 0.4, 0.4, 0.1]"
0901-001,6,901,1,ガチグマ,アカツキ,ガチグマ(アカツキ),"['ブラッドムーン', 'だいちのちから', 'しんくうは', 'ハイパーボイス', 'あくび', 'ムーンフォース', 'つきのひかり', 'めいそう', 'ちょうはつ', 'ボディプレス']","[96.5, 85.2, 84.5, 49.4, 28.4, 14.7, 14.6, 13.3, 5.4, 2.0]","['ひかえめ', 'れいせい', 'ずぶとい', 'がんばりや', 'おだやか', 'おくびょう', 'のんき', 'なまいき', 'まじめ', 'おっとり']","[77.7, 9.8, 6.4, 3.0, 1.7, 1.1, 0.2, 0.1, 0.0, 0.0]",['しんがん'],[100.0],"['とつげきチョッキ', 'オボンのみ', 'たべのこし', 'シルクのスカーフ', 'いのちのたま', 'アッキのみ', 'おんみつマント', 'のどスプレー', 'マゴのみ', 'ゴツゴツメット']","[44.5, 16.8, 14.0, 9.3, 4.4, 1.5, 1.4, 1.2, 1.2, 0.7]","['ノーマル', 'どく', 'フェアリー', 'みず', 'ゴースト', 'かくとう', 'ほのお', 'はがね', 'ドラゴン', 'くさ']","[60.6, 22.6, 9.6, 4.5, 0.9, 0.5, 0.2, 0.2, 0.2, 0.2]"
1002-000,7,1002,0,パオジアン,,パオジアン,"['つららおとし', 'ふいうち', 'こおりのつぶて', 'せいなるつるぎ', 'かみくだく', 'テラバースト', 'サイコファング', 'つるぎのまい', 'うっぷんばらし', 'ぜったいれいど']","[96.2, 56.2, 50.6, 48.9, 37.7, 34.5, 23.0, 20.1, 13.2, 8.9]","['いじっぱり', 'ようき', 'やんちゃ', 'むじゃき', 'わんぱく', 'さみしがり', 'せっかち', 'すなお', 'うっかりや', 'きまぐれ']","[59.9, 37.9, 0.4, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1]",['わざわいのつるぎ'],[100.0],"['きあいのタスキ', 'いのちのたま', 'こだわりハチマキ', 'オボンのみ', 'ラムのみ', 'こだわりスカーフ', 'とつげきチョッキ', 'ゴツゴツメット', 'くろいメガネ', 'クリアチャーム']","[60.1, 14.6, 13.3, 6.4, 1.8, 1.2, 0.6, 0.5, 0.3, 0.3]","['でんき', 'あく', 'ゴースト', 'こおり', 'ステラ', 'フェアリー', 'ほのお', 'くさ', 'どく', 'ひこう']","[47.4, 18.7, 16.0, 5.3, 5.0, 2.4, 1.1, 1.0, 0.6, 0.5]"
