,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0987-000,1,987,0,ハバタクカミ,,ハバタクカミ,"['ムーンフォース', 'シャドーボール', 'いたみわけ', 'ちょうはつ', 'めいそう', 'でんじは', 'マジカルフレイム', 'パワージェム', 'たたりめ', 'あまえる']","[95.2, 54.9, 31.9, 30.6, 27.2, 26.5, 26.2, 19.2, 16.5, 15.8]","['おくびょう', 'ずぶとい', 'ひかえめ', 'せっかち', 'おだやか', 'むじゃき', 'おとなしい', 'まじめ', 'ようき', 'おっとり']","[87.2, 7.8, 3.1, 0.5, 0.3, 0.2, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'きあいのタスキ', 'ジャポのみ', 'こだわりスカーフ', 'いのちのたま', 'とつげきチョッキ', 'ふうせん', 'おんみつマント', 'ラムのみ']","[45.5, 26.3, 21.9, 2.1, 1.0, 0.8, 0.4, 0.4, 0.4, 0.2]","['フェアリー', 'ノーマル', 'じめん', 'ステラ', 'ほのお', 'みず', 'はがね', 'でんき', 'どく', 'ゴースト']","[34.6, 17.3, 11.4, 10.7, 6.5, 5.6, 4.3, 3.3, 2.7, 1.8]"
0149-000,2,149,0,カイリュー,,カイリュー,"['しんそく', 'じしん', 'げきりん', 'りゅうのまい', 'はねやすめ', 'けたぐり', 'スケイルショット', 'アンコール', 'アイアンヘッド', 'アイススピナー']","[86.3, 78.0, 37.6, 36.9, 31.8, 22.6, 19.1, 16.9, 16.7, 9.0]","['いじっぱり', 'ようき', 'わんぱく', 'ずぶとい', 'ゆうかん', 'やんちゃ', 'おだやか', 'しんちょう', 'ひかえめ', 'さみしがり']","[82.5, 6.0, 3.6, 2.6, 1.4, 0.8, 0.6, 0.6, 0.5, 0.2]","['マルチスケイル', 'せいしんりょく']","[99.4, 0.6]","['こだわりハチマキ', 'ゴツゴツメット', 'いかさまダイス', 'たべのこし', 'あつぞこブーツ', 'シルクのスカーフ', 'とつげきチョッキ', 'じゃくてんほけん', 'ラムのみ', 'おんみつマント']","[40.3, 15.3, 15.1, 5.8, 5.4, 5.1, 4.6, 3.0, 1.4, 1.4]","['ノーマル', 'はがね', 'じめん', 'ひこう', 'フェアリー', 'ほのお', 'でんき', 'みず', 'ドラゴン', 'どく']","[73.9, 10.3, 6.4, 4.3, 2.7, 0.8, 0.5, 0.4, 0.3, 0.2]"
1002-000,3,1002,0,パオジアン,,パオジアン,"['つららおとし', 'ふいうち', 'せいなるつるぎ', 'つるぎのまい', 'こおりのつぶて', 'テラバースト', 'かみくだく', 'ぜったいれいど', 'かわらわり', 'サイコファング']","[94.7, 83.1, 47.9, 41.5, 40.2, 33.9, 22.1, 14.4, 6.8, 4.7]","['いじっぱり', 'ようき', 'やんちゃ', 'むじゃき', 'せっかち', 'さみしがり', 'しんちょう', 'わんぱく', 'おくびょう', 'うっかりや']","[50.4, 47.3, 0.4, 0.3, 0.3, 0.2, 0.1, 0.1, 0.1, 0.1]",['わざわいのつるぎ'],[100.0],"['きあいのタスキ', 'いのちのたま', 'こだわりハチマキ', 'くろいメガネ', 'こだわりスカーフ', 'こわもてプレート', 'ラムのみ', 'とつげきチョッキ', 'オボンのみ', 'とけないこおり']","[75.2, 8.9, 8.5, 3.7, 0.9, 0.5, 0.4, 0.4, 0.4, 0.3]","['でんき', 'ほのお', 'あく', 'ステラ', 'ゴースト', 'こおり', 'じめん', 'くさ', 'フェアリー', 'どく']","[35.5, 14.1, 13.1, 11.4, 10.4, 9.1, 4.2, 0.6, 0.4, 0.3]"
1003-000,4,1003,0,ディンルー,,ディンルー,"['じしん', 'カタストロフィ', 'ステルスロック', 'ふきとばし', 'ヘビーボンバー', 'まきびし', 'しっぺがえし', 'じわれ', 'テラバースト', 'まもる']","[78.2, 63.5, 61.1, 58.9, 31.6, 28.0, 22.2, 18.9, 12.9, 5.7]","['わんぱく', 'いじっぱり', 'しんちょう', 'なまいき', 'ずぶとい', 'ゆうかん', 'のんき', 'おだやか', 'ようき', 'まじめ']","[39.7, 30.3, 24.3, 1.1, 1.1, 0.9, 0.7, 0.5, 0.2, 0.1]",['わざわいのうつわ'],[100.0],"['オボンのみ', 'とつげきチョッキ', 'たべのこし', 'こだわりハチマキ', 'メンタルハーブ', 'ゴツゴツメット', 'フィラのみ', 'じゃくてんほけん', 'レッドカード', 'おんみつマント']","[41.9, 34.9, 17.8, 2.1, 0.8, 0.6, 0.5, 0.2, 0.2, 0.2]","['どく', 'はがね', 'フェアリー', 'みず', 'ほのお', 'でんき', 'じめん', 'くさ', 'ひこう', 'あく']","[39.4, 18.0, 17.7, 9.0, 6.6, 5.1, 1.6, 1.4, 0.4, 0.3]"
0892-001,5,892,1,ウーラオス,れんげきのかた,ウーラオス(れんげき),"['すいりゅうれんだ', 'アクアジェット', 'インファイト', 'とんぼがえり', 'ドレインパンチ', 'アイススピナー', 'つるぎのまい', 'れいとうパンチ', 'みがわり', 'テラバースト']","[99.6, 77.6, 66.0, 37.0, 29.4, 25.7, 19.4, 14.3, 6.3, 4.7]","['いじっぱり', 'ようき', 'わんぱく', 'やんちゃ', 'しんちょう', 'さみしがり', 'まじめ', 'せっかち', 'ゆうかん', 'むじゃき']","[86.7, 9.6, 2.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['パンチグローブ', 'こだわりスカーフ', 'こだわりハチマキ', 'きあいのタスキ', 'とつげきチョッキ', 'ゴツゴツメット', 'しんぴのしずく', 'たべのこし', 'いのちのたま', 'おんみつマント']","[29.1, 23.4, 20.8, 17.7, 3.3, 2.5, 1.1, 0.4, 0.4, 0.4]","['みず', 'ノーマル', 'フェアリー', 'ステラ', 'どく', 'はがね', 'じめん', 'かくとう', 'ほのお', 'ゴースト']","[58.0, 19.3, 7.6, 4.0, 3.3, 2.2, 1.4, 1.1, 0.9, 0.8]"
1017-000,6,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'はたきおとす', 'でんこうせっか', 'アンコール', 'がんせきふうじ', 'じゃれつく', 'やどりぎのタネ', 'ちょうはつ']","[97.6, 73.1, 50.2, 25.1, 24.6, 22.7, 15.5, 13.6, 10.7, 9.4]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'まじめ']","[62.8, 26.5, 5.0, 2.9, 2.4, 0.1, 0.1, 0.1, 0.1, 0.0]",['まけんき'],"[65.5, 15.1, 13.5, 5.8]","['いかさまダイス', 'こだわりハチマキ', 'きあいのタスキ', 'とつげきチョッキ', 'いのちのたま', 'たべのこし', 'こだわりスカーフ']","[32.1, 26.4, 17.0, 11.3, 5.7, 3.8, 3.8]",['くさ'],"[68.5, 14.2, 11.7, 5.6]"
1017-001,6,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'はたきおとす', 'でんこうせっか', 'アンコール', 'がんせきふうじ', 'じゃれつく', 'やどりぎのタネ', 'ちょうはつ']","[97.6, 73.1, 50.2, 25.1, 24.6, 22.7, 15.5, 13.6, 10.7, 9.4]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'まじめ']","[62.8, 26.5, 5.0, 2.9, 2.4, 0.1, 0.1, 0.1, 0.1, 0.0]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,6,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'はたきおとす', 'でんこうせっか', 'アンコール', 'がんせきふうじ', 'じゃれつく', 'やどりぎのタネ', 'ちょうはつ']","[97.6, 73.1, 50.2, 25.1, 24.6, 22.7, 15.5, 13.6, 10.7, 9.4]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'まじめ']","[62.8, 26.5, 5.0, 2.9, 2.4, 0.1, 0.1, 0.1, 0.1, 0.0]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,6,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'はたきおとす', 'でんこうせっか', 'アンコール', 'がんせきふうじ', 'じゃれつく', 'やどりぎのタネ', 'ちょうはつ']","[97.6, 73.1, 50.2, 25.1, 24.6, 22.7, 15.5, 13.6, 10.7, 9.4]","['いじっぱり', 'ようき', 'わんぱく', 'さみしがり', 'しんちょう', 'むじゃき', 'せっかち', 'やんちゃ', 'おくびょう', 'まじめ']","[62.8, 26.5, 5.0, 2.9, 2.4, 0.1, 0.1, 0.1, 0.1, 0.0]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
0901-001,7,901,1,ガチグマ,アカツキ,ガチグマ(アカツキ),"['ブラッドムーン', 'だいちのちから', 'しんくうは', 'ハイパーボイス', 'つきのひかり', 'めいそう', 'ムーンフォース', 'あくび', 'ちょうはつ', 'テラバースト']","[98.0, 84.2, 80.1, 57.2, 35.5, 13.6, 11.7, 11.2, 2.6, 1.4]","['ひかえめ', 'ずぶとい', 'れいせい', 'がんばりや', 'おだやか', 'おくびょう', 'のんき', 'なまいき', 'おっとり', 'うっかりや']","[68.6, 16.3, 8.4, 2.6, 2.5, 0.7, 0.4, 0.3, 0.1, 0.1]",['しんがん'],[100.0],"['とつげきチョッキ', 'シルクのスカーフ', 'ゴツゴツメット', 'きあいのタスキ', 'たべのこし', 'オボンのみ', 'いのちのたま', 'アッキのみ', 'おんみつマント', 'ラムのみ']","[44.7, 14.5, 12.3, 8.7, 4.7, 3.9, 2.6, 2.3, 2.1, 0.8]","['ノーマル', 'ほのお', 'どく', 'フェアリー', 'みず', 'ゴースト', 'ステラ', 'かくとう', 'はがね', 'くさ']","[54.8, 16.7, 10.6, 10.6, 5.3, 1.0, 0.2, 0.2, 0.2, 0.1]"
