,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0149-000,1,149,0,カイリュー,,カイリュー,"['じしん', 'しんそく', 'りゅうのまい', 'アンコール', 'はねやすめ', 'スケイルショット', 'テラバースト', 'げきりん', 'けたぐり', 'アイアンヘッド']","[74.9, 63.1, 59.2, 36.1, 34.3, 31.9, 20.7, 19.2, 14.0, 10.5]","['いじっぱり', 'ようき', 'ずぶとい', 'わんぱく', 'ゆうかん', 'ひかえめ', 'おだやか', 'しんちょう', 'おくびょう', 'やんちゃ']","[78.5, 11.2, 3.0, 2.6, 1.1, 0.8, 0.6, 0.6, 0.2, 0.2]","['マルチスケイル', 'せいしんりょく']","[99.5, 0.5]","['いかさまダイス', 'こだわりハチマキ', 'あつぞこブーツ', 'ラムのみ', 'ゴツゴツメット', 'たべのこし', 'とつげきチョッキ', 'するどいくちばし', 'じゃくてんほけん', 'シルクのスカーフ']","[29.8, 18.5, 13.0, 10.6, 8.0, 7.3, 2.3, 2.3, 1.8, 1.6]","['ノーマル', 'ひこう', 'はがね', 'フェアリー', 'ほのお', 'じめん', 'でんき', 'みず', 'ドラゴン', 'ステラ']","[36.8, 30.9, 14.7, 8.1, 3.4, 2.9, 1.6, 0.6, 0.4, 0.1]"
1000-000,2,1000,0,サーフゴー,,サーフゴー,"['ゴールドラッシュ', 'シャドーボール', 'トリック', 'じこさいせい', 'わるだくみ', '１０まんボルト', 'きあいだま', 'でんじは', 'たたりめ', 'パワージェム']","[93.6, 90.7, 61.3, 46.8, 38.0, 19.4, 10.8, 7.9, 5.9, 5.7]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'うっかりや', 'おっとり', 'れいせい', 'すなお', 'まじめ', 'むじゃき']","[45.2, 39.6, 12.5, 1.7, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['おうごんのからだ'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'おんみつマント', 'ゴツゴツメット', 'ふうせん', 'たべのこし', 'じゃくてんほけん', 'とつげきチョッキ', 'せんせいのツメ', 'オボンのみ']","[43.1, 24.1, 14.0, 4.1, 3.9, 3.5, 1.0, 0.8, 0.8, 0.6]","['ひこう', 'はがね', 'みず', 'ノーマル', 'かくとう', 'ゴースト', 'フェアリー', 'あく', 'ステラ', 'じめん']","[42.0, 21.5, 11.7, 7.1, 6.0, 4.6, 3.4, 2.0, 0.4, 0.2]"
0901-001,3,901,1,ガチグマ,アカツキ,ガチグマ(アカツキ),"['ブラッドムーン', 'だいちのちから', 'しんくうは', 'ハイパーボイス', 'あくび', 'つきのひかり', 'めいそう', 'ムーンフォース', 'ちょうはつ', 'テラバースト']","[96.9, 91.9, 75.1, 53.7, 28.7, 24.2, 10.8, 9.6, 2.7, 2.3]","['ひかえめ', 'ずぶとい', 'れいせい', 'おくびょう', 'おだやか', 'がんばりや', 'のんき', 'なまいき', 'わんぱく', 'うっかりや']","[72.0, 10.7, 7.2, 4.7, 2.4, 2.3, 0.5, 0.1, 0.0, 0.0]",['しんがん'],[100.0],"['とつげきチョッキ', 'たべのこし', 'シルクのスカーフ', 'オボンのみ', 'きあいのタスキ', 'いのちのたま', 'アッキのみ', 'ゴツゴツメット', 'おんみつマント', 'のどスプレー']","[40.4, 15.9, 14.1, 11.4, 8.0, 1.8, 1.6, 1.5, 1.1, 0.8]","['ノーマル', 'どく', 'フェアリー', 'みず', 'ゴースト', 'ほのお', 'でんき', 'かくとう', 'くさ', 'ステラ']","[63.1, 15.3, 15.0, 2.9, 1.1, 0.7, 0.6, 0.5, 0.2, 0.1]"
1018-000,4,1018,0,ブリジュラス,,ブリジュラス,"['ラスターカノン', 'ステルスロック', 'ボディプレス', 'りゅうせいぐん', 'エレクトロビーム', 'ドラゴンテール', 'でんじは', 'あくのはどう', 'ほえる', 'アイアンヘッド']","[58.2, 57.7, 53.9, 46.3, 30.8, 29.6, 18.4, 18.3, 15.3, 11.7]","['ひかえめ', 'おくびょう', 'ずぶとい', 'しんちょう', 'わんぱく', 'おだやか', 'なまいき', 'のんき', 'むじゃき', 'れいせい']","[24.3, 23.3, 13.5, 13.0, 11.2, 9.0, 1.2, 1.1, 0.7, 0.6]","['じきゅうりょく', 'がんじょう', 'すじがねいり']","[62.9, 37.0, 0.0]","['オボンのみ', 'パワフルハーブ', 'たべのこし', 'とつげきチョッキ', 'こだわりメガネ', 'フィラのみ', 'レッドカード', 'イバンのみ', 'ふうせん', 'ジャポのみ']","[19.2, 18.8, 14.5, 8.8, 7.8, 5.8, 5.2, 5.2, 2.5, 2.0]","['フェアリー', 'ひこう', 'ステラ', 'みず', 'でんき', 'かくとう', 'ゴースト', 'むし', 'ドラゴン', 'はがね']","[35.5, 22.2, 15.9, 6.8, 6.3, 2.9, 2.5, 2.2, 1.9, 0.9]"
0730-000,5,730,0,アシレーヌ,,アシレーヌ,"['ムーンフォース', 'うたかたのアリア', 'アクアジェット', 'クイックターン', 'サイコノイズ', 'アンコール', 'めいそう', 'ドレインキッス', 'みがわり', 'エナジーボール']","[90.1, 82.2, 57.9, 51.2, 27.3, 23.0, 14.7, 9.2, 8.3, 7.0]","['ひかえめ', 'ずぶとい', 'れいせい', 'のんき', 'おだやか', 'おくびょう', 'おっとり', 'なまいき', 'うっかりや', 'せっかち']","[70.2, 14.1, 4.6, 3.2, 2.8, 1.6, 1.2, 0.8, 0.3, 0.2]","['げきりゅう', 'うるおいボイス']","[82.7, 17.3]","['とつげきチョッキ', 'オボンのみ', 'たべのこし', 'ゴツゴツメット', 'きあいのタスキ', 'こだわりメガネ', 'おんみつマント', 'のどスプレー', 'ひかりのねんど', 'イバンのみ']","[51.4, 12.0, 11.2, 7.1, 6.1, 3.9, 1.9, 1.1, 0.9, 0.6]","['ほのお', 'どく', 'みず', 'はがね', 'くさ', 'フェアリー', 'じめん', 'ステラ', 'ひこう', 'でんき']","[23.8, 21.5, 20.8, 9.7, 8.1, 7.3, 2.4, 1.5, 1.3, 1.1]"
0778-000,6,778,0,ミミッキュ,,ミミッキュ,"['じゃれつく', 'かげうち', 'つるぎのまい', 'のろい', 'シャドークロー', 'ドレインパンチ', 'トリックルーム', 'テラバースト', 'いたみわけ', 'トリック']","[92.1, 87.2, 65.2, 37.3, 31.1, 30.4, 12.8, 7.0, 6.3, 4.6]","['いじっぱり', 'ようき', 'ゆうかん', 'わんぱく', 'おくびょう', 'のんき', 'むじゃき', 'しんちょう', 'せっかち', 'やんちゃ']","[52.4, 35.0, 7.7, 1.2, 1.0, 0.5, 0.4, 0.3, 0.2, 0.2]",['ばけのかわ'],[100.0],"['いのちのたま', 'こだわりスカーフ', 'ゴツゴツメット', 'ふうせん', 'レッドカード', 'ひかりのこな', 'メンタルハーブ', 'ラムのみ', 'でんきだま', 'おんみつマント']","[74.2, 4.6, 3.5, 2.0, 1.8, 1.7, 1.7, 1.2, 1.1, 1.0]","['ステラ', 'かくとう', 'ゴースト', 'フェアリー', 'ノーマル', 'ほのお', 'はがね', 'くさ', 'みず', 'ひこう']","[50.4, 22.2, 13.2, 6.9, 2.1, 1.7, 1.2, 0.9, 0.6, 0.2]"
0637-000,7,637,0,ウルガモス,,ウルガモス,"['ほのおのまい', 'ちょうのまい', 'あさのひざし', 'テラバースト', 'ギガドレイン', 'おにび', 'むしのさざめき', 'オーバーヒート', 'みがわり', 'とんぼがえり']","[96.5, 84.2, 52.6, 43.7, 37.5, 28.4, 23.5, 13.7, 5.7, 5.2]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'すなお', 'がんばりや', 'てれや', 'うっかりや', 'まじめ', 'きまぐれ']","[34.5, 31.6, 30.1, 1.7, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]","['ほのおのからだ', 'むしのしらせ']","[95.7, 4.3]","['あつぞこブーツ', 'こだわりメガネ', 'オボンのみ', 'ラムのみ', 'こだわりスカーフ', 'アッキのみ', 'たべのこし', 'きあいのタスキ', 'おんみつマント', 'いのちのたま']","[62.9, 11.6, 5.7, 5.7, 3.1, 2.9, 2.3, 1.1, 0.7, 0.7]","['フェアリー', 'くさ', 'みず', 'いわ', 'ほのお', 'こおり', 'はがね', 'でんき', 'ゴースト', 'むし']","[44.6, 18.0, 10.4, 9.2, 9.0, 3.4, 0.9, 0.7, 0.7, 0.6]"
0908-000,8,908,0,マスカーニャ,,マスカーニャ,"['はたきおとす', 'トリックフラワー', 'トリプルアクセル', 'とんぼがえり', 'ふいうち', 'けたぐり', 'じゃれつく', 'トリック', 'どくびし', 'ちょうはつ']","[92.5, 90.4, 56.9, 47.5, 26.3, 24.4, 14.5, 14.2, 10.5, 5.3]","['ようき', 'いじっぱり', 'むじゃき', 'おくびょう', 'ひかえめ', 'きまぐれ', 'せっかち', 'やんちゃ', 'わんぱく', 'うっかりや']","[55.6, 41.3, 0.6, 0.4, 0.4, 0.3, 0.3, 0.3, 0.2, 0.1]","['へんげんじざい', 'しんりょく']","[81.4, 18.6]","['こだわりハチマキ', 'きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'たべのこし', 'とつげきチョッキ', 'こうかくレンズ', 'こだわりメガネ', 'たつじんのおび', 'でんきだま']","[37.3, 35.3, 18.2, 2.9, 1.2, 0.8, 0.6, 0.5, 0.5, 0.4]","['あく', 'くさ', 'ゴースト', 'ステラ', 'フェアリー', 'ほのお', 'はがね', 'いわ', 'こおり', 'かくとう']","[34.5, 27.8, 15.6, 10.7, 2.1, 2.0, 1.9, 1.8, 1.4, 0.7]"
0445-000,9,445,0,ガブリアス,,ガブリアス,"['じしん', 'スケイルショット', 'つるぎのまい', 'テラバースト', 'アイアンヘッド', 'げきりん', 'ステルスロック', 'みがわり', 'ドラゴンテール', 'がんせきふうじ']","[97.7, 64.1, 61.9, 35.5, 28.0, 23.6, 19.2, 15.7, 13.0, 7.1]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'むじゃき', 'やんちゃ', 'せっかち', 'さみしがり', 'まじめ', 'おくびょう']","[62.2, 26.3, 9.2, 0.7, 0.4, 0.2, 0.2, 0.1, 0.1, 0.1]","['さめはだ', 'すながくれ']","[96.8, 3.2]","['いかさまダイス', 'こだわりハチマキ', 'オボンのみ', 'きあいのタスキ', 'ゴツゴツメット', 'ラムのみ', 'こだわりスカーフ', 'いのちのたま', 'とつげきチョッキ', 'ひかりのこな']","[52.0, 16.0, 8.7, 4.5, 3.7, 3.6, 2.4, 2.1, 1.6, 1.1]","['はがね', 'ほのお', 'フェアリー', 'じめん', 'みず', 'でんき', 'どく', 'ドラゴン', 'こおり', 'ゴースト']","[30.2, 30.1, 15.9, 7.0, 6.7, 6.2, 0.8, 0.8, 0.5, 0.4]"
0979-000,10,979,0,コノヨザル,,コノヨザル,"['ふんどのこぶし', 'ドレインパンチ', 'ちょうはつ', 'ステルスロック', 'ビルドアップ', 'いのちがけ', 'なげつける', 'インファイト', 'がんせきふうじ', 'アンコール']","[94.9, 68.2, 43.1, 41.2, 41.2, 39.4, 11.3, 11.1, 10.3, 9.0]","['ようき', 'いじっぱり', 'しんちょう', 'わんぱく', 'せっかち', 'ゆうかん', 'むじゃき', 'おくびょう', 'まじめ', 'ずぶとい']","[70.3, 14.7, 7.0, 6.1, 0.2, 0.2, 0.2, 0.2, 0.1, 0.1]","['やるき', 'まけんき', 'せいしんりょく']","[58.9, 37.5, 3.6]","['オボンのみ', 'たべのこし', 'でんきだま', 'きあいのタスキ', 'こだわりスカーフ', 'とつげきチョッキ', 'おんみつマント', 'パンチグローブ', 'ものまねハーブ', 'ラムのみ']","[25.3, 22.4, 12.3, 9.4, 7.9, 7.9, 3.0, 2.7, 1.6, 1.1]","['ほのお', 'はがね', 'どく', 'ノーマル', 'フェアリー', 'みず', 'ひこう', 'かくとう', 'ゴースト', 'でんき']","[41.6, 21.4, 9.6, 9.0, 3.8, 3.7, 3.0, 2.7, 2.0, 1.2]"
