,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0987-000,1,987,0,ハバタクカミ,,ハバタクカミ,"['ムーンフォース', 'シャドーボール', 'マジカルフレイム', 'でんじは', 'ちょうはつ', 'パワージェム', 'いたみわけ', 'めいそう', 'たたりめ', 'あまえる']","[94.9, 61.9, 30.5, 28.1, 22.0, 21.6, 20.9, 19.2, 17.9, 15.3]","['おくびょう', 'ずぶとい', 'ひかえめ', 'せっかち', 'おだやか', 'むじゃき', 'ようき', 'いじっぱり', 'おっとり', 'まじめ']","[86.7, 7.7, 3.7, 0.5, 0.4, 0.2, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'ジャポのみ', 'とつげきチョッキ', 'ラムのみ', 'たべのこし', 'おんみつマント']","[43.0, 30.5, 20.9, 1.5, 1.2, 0.7, 0.6, 0.2, 0.2, 0.2]","['フェアリー', 'ノーマル', 'ステラ', 'じめん', 'みず', 'ほのお', 'でんき', 'ゴースト', 'はがね', 'くさ']","[36.9, 16.6, 14.0, 12.7, 5.6, 5.5, 3.5, 2.3, 1.0, 0.4]"
1002-000,2,1002,0,パオジアン,,パオジアン,"['つららおとし', 'ふいうち', 'せいなるつるぎ', 'こおりのつぶて', 'つるぎのまい', 'テラバースト', 'かみくだく', 'ぜったいれいど', 'かわらわり', 'サイコファング']","[97.4, 82.6, 51.9, 36.4, 35.2, 30.8, 24.7, 16.2, 10.4, 5.7]","['ようき', 'いじっぱり', 'せっかち', 'やんちゃ', 'むじゃき', 'さみしがり', 'わんぱく', 'しんちょう', 'まじめ', 'おくびょう']","[56.0, 41.5, 0.5, 0.4, 0.4, 0.2, 0.1, 0.1, 0.1, 0.1]",['わざわいのつるぎ'],[100.0],"['きあいのタスキ', 'こだわりハチマキ', 'いのちのたま', 'こだわりスカーフ', 'ラムのみ', 'オボンのみ', 'とつげきチョッキ', 'とけないこおり', 'あつぞこブーツ', 'ゴツゴツメット']","[75.6, 11.4, 9.1, 1.4, 0.5, 0.4, 0.3, 0.3, 0.1, 0.1]","['でんき', 'あく', 'ステラ', 'ゴースト', 'こおり', 'じめん', 'ほのお', 'フェアリー', 'どく', 'くさ']","[37.1, 16.4, 14.2, 11.1, 9.1, 7.1, 2.3, 0.7, 0.6, 0.4]"
0892-001,3,892,1,ウーラオス,れんげきのかた,ウーラオス(れんげき),"['すいりゅうれんだ', 'アクアジェット', 'インファイト', 'とんぼがえり', 'ドレインパンチ', 'アイススピナー', 'つるぎのまい', 'れいとうパンチ', 'みがわり', 'ビルドアップ']","[100.0, 69.3, 66.4, 45.4, 27.1, 22.2, 14.3, 13.9, 10.4, 5.7]","['いじっぱり', 'ようき', 'わんぱく', 'やんちゃ', 'しんちょう', 'むじゃき', 'さみしがり', 'がんばりや', 'ゆうかん', 'まじめ']","[84.5, 12.6, 1.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['こだわりスカーフ', 'パンチグローブ', 'こだわりハチマキ', 'きあいのタスキ', 'とつげきチョッキ', 'ゴツゴツメット', 'しんぴのしずく', 'おんみつマント', 'オボンのみ', 'たべのこし']","[33.7, 29.9, 19.2, 10.7, 1.3, 1.2, 0.9, 0.6, 0.5, 0.5]","['みず', 'ノーマル', 'どく', 'フェアリー', 'はがね', 'じめん', 'ステラ', 'かくとう', 'でんき', 'ほのお']","[72.7, 7.4, 5.0, 4.4, 2.8, 2.1, 1.8, 1.4, 1.0, 0.8]"
1017-000,4,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'でんこうせっか', 'じゃれつく', 'やどりぎのタネ', 'こうごうせい', 'くさわけ']","[95.8, 66.3, 52.9, 24.9, 24.1, 17.7, 15.8, 14.6, 14.2, 11.9]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'せっかち', 'むじゃき', 'やんちゃ', 'まじめ', 'おくびょう']","[53.0, 29.8, 10.0, 3.7, 3.1, 0.1, 0.1, 0.0, 0.0, 0.0]",['まけんき'],"[65.6, 19.5, 8.7, 6.2]","['いかさまダイス', 'こだわりハチマキ', 'きあいのタスキ', 'こだわりスカーフ', 'とつげきチョッキ', 'たべのこし', 'いのちのたま']","[44.3, 21.5, 12.7, 7.6, 5.1, 5.1, 3.8]",['くさ'],"[63.7, 16.9, 16.9, 2.5]"
1017-001,4,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'でんこうせっか', 'じゃれつく', 'やどりぎのタネ', 'こうごうせい', 'くさわけ']","[95.8, 66.3, 52.9, 24.9, 24.1, 17.7, 15.8, 14.6, 14.2, 11.9]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'せっかち', 'むじゃき', 'やんちゃ', 'まじめ', 'おくびょう']","[53.0, 29.8, 10.0, 3.7, 3.1, 0.1, 0.1, 0.0, 0.0, 0.0]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,4,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'でんこうせっか', 'じゃれつく', 'やどりぎのタネ', 'こうごうせい', 'くさわけ']","[95.8, 66.3, 52.9, 24.9, 24.1, 17.7, 15.8, 14.6, 14.2, 11.9]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'せっかち', 'むじゃき', 'やんちゃ', 'まじめ', 'おくびょう']","[53.0, 29.8, 10.0, 3.7, 3.1, 0.1, 0.1, 0.0, 0.0, 0.0]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,4,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'アンコール', 'はたきおとす', 'でんこうせっか', 'じゃれつく', 'やどりぎのタネ', 'こうごうせい', 'くさわけ']","[95.8, 66.3, 52.9, 24.9, 24.1, 17.7, 15.8, 14.6, 14.2, 11.9]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'さみしがり', 'せっかち', 'むじゃき', 'やんちゃ', 'まじめ', 'おくびょう']","[53.0, 29.8, 10.0, 3.7, 3.1, 0.1, 0.1, 0.0, 0.0, 0.0]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
1003-000,5,1003,0,ディンルー,,ディンルー,"['じしん', 'カタストロフィ', 'ステルスロック', 'ふきとばし', 'ヘビーボンバー', 'しっぺがえし', 'テラバースト', 'まきびし', 'じわれ', 'がんせきふうじ']","[83.4, 62.3, 55.6, 53.9, 33.7, 27.2, 21.8, 18.7, 15.4, 7.9]","['わんぱく', 'いじっぱり', 'しんちょう', 'なまいき', 'ゆうかん', 'のんき', 'ずぶとい', 'おだやか', 'てれや', 'ようき']","[38.2, 32.4, 23.6, 1.2, 1.1, 0.9, 0.7, 0.4, 0.2, 0.2]",['わざわいのうつわ'],[100.0],"['とつげきチョッキ', 'オボンのみ', 'たべのこし', 'こだわりハチマキ', 'フィラのみ', 'ゴツゴツメット', 'カゴのみ', 'じゃくてんほけん', 'おんみつマント', 'メンタルハーブ']","[40.6, 39.1, 15.3, 1.0, 0.8, 0.8, 0.4, 0.3, 0.2, 0.2]","['どく', 'フェアリー', 'はがね', 'みず', 'でんき', 'ほのお', 'じめん', 'くさ', 'あく', 'ひこう']","[53.0, 28.7, 8.0, 2.9, 2.1, 1.9, 1.1, 1.0, 0.4, 0.3]"
0645-001,6,645,1,ランドロス,れいじゅうフォルム,ランドロス(れいじゅう),"['じしん', 'とんぼがえり', 'がんせきふうじ', 'ステルスロック', 'じわれ', 'ちょうはつ', 'テラバースト', 'くさむすび', 'かみくだく', 'いわなだれ']","[98.5, 93.1, 53.7, 39.7, 22.0, 21.7, 18.2, 17.4, 12.6, 5.1]","['いじっぱり', 'わんぱく', 'ようき', 'ゆうかん', 'のんき', 'しんちょう', 'なまいき', 'てれや', 'れいせい', 'がんばりや']","[30.4, 18.1, 17.5, 12.6, 7.4, 6.8, 6.3, 0.1, 0.1, 0.1]",['いかく'],[100.0],"['とつげきチョッキ', 'ゴツゴツメット', 'こだわりスカーフ', 'オボンのみ', 'きあいのタスキ', 'こだわりハチマキ', 'たべのこし', 'いのちのたま', 'おんみつマント', 'せんせいのツメ']","[43.8, 21.7, 13.3, 10.7, 4.6, 3.9, 0.5, 0.3, 0.2, 0.2]","['みず', 'ひこう', 'はがね', 'くさ', 'フェアリー', 'ほのお', 'ノーマル', 'こおり', 'じめん', 'あく']","[40.5, 18.0, 13.5, 7.1, 5.4, 5.0, 4.0, 2.6, 1.8, 0.8]"
0149-000,7,149,0,カイリュー,,カイリュー,"['しんそく', 'じしん', 'げきりん', 'りゅうのまい', 'はねやすめ', 'アンコール', 'スケイルショット', 'けたぐり', 'アイアンヘッド', 'アイススピナー']","[82.1, 80.8, 36.4, 35.7, 34.8, 24.3, 18.4, 16.8, 14.5, 9.5]","['いじっぱり', 'ようき', 'ずぶとい', 'わんぱく', 'ゆうかん', 'しんちょう', 'おだやか', 'ひかえめ', 'おくびょう', 'やんちゃ']","[82.9, 6.4, 4.0, 2.4, 1.1, 0.6, 0.5, 0.5, 0.4, 0.2]","['マルチスケイル', 'せいしんりょく']","[99.5, 0.5]","['こだわりハチマキ', 'ゴツゴツメット', 'いかさまダイス', 'たべのこし', 'あつぞこブーツ', 'シルクのスカーフ', 'とつげきチョッキ', 'じゃくてんほけん', 'おんみつマント', 'ラムのみ']","[38.9, 15.9, 13.7, 6.4, 5.6, 4.5, 4.2, 2.7, 2.6, 2.2]","['ノーマル', 'はがね', 'じめん', 'ひこう', 'フェアリー', 'でんき', 'ほのお', 'みず', 'どく', 'ドラゴン']","[71.8, 8.5, 7.2, 4.8, 4.0, 1.0, 1.0, 0.7, 0.4, 0.4]"
