,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0149-000,1,149,0,カイリュー,,カイリュー,"['しんそく', 'じしん', 'はねやすめ', 'アンコール', 'りゅうのまい', 'テラバースト', 'げきりん', 'アイアンヘッド', 'ほのおのパンチ', 'ほのおのうず']","[81.6, 79.5, 57.4, 40.9, 36.1, 24.1, 20.0, 8.3, 7.7, 6.3]","['いじっぱり', 'わんぱく', 'ようき', 'ずぶとい', 'ひかえめ', 'ゆうかん', 'しんちょう', 'おくびょう', 'やんちゃ', 'れいせい']","[73.1, 8.8, 8.2, 4.2, 1.0, 0.9, 0.8, 0.6, 0.4, 0.3]","['マルチスケイル', 'せいしんりょく']","[99.4, 0.6]","['あつぞこブーツ', 'ゴツゴツメット', 'こだわりハチマキ', 'ラムのみ', 'するどいくちばし', 'たべのこし', 'じゃくてんほけん', 'おんみつマント', 'とつげきチョッキ', 'シルクのスカーフ']","[29.2, 21.3, 17.6, 14.4, 4.0, 4.0, 2.8, 1.1, 1.0, 0.8]","['ノーマル', 'ひこう', 'はがね', 'フェアリー', 'みず', 'ほのお', 'でんき', 'どく', 'かくとう', 'ドラゴン']","[52.2, 30.9, 6.4, 4.6, 2.3, 1.4, 0.7, 0.4, 0.3, 0.3]"
1000-000,2,1000,0,サーフゴー,,サーフゴー,"['ゴールドラッシュ', 'シャドーボール', 'じこさいせい', 'トリック', 'わるだくみ', '１０まんボルト', 'きあいだま', 'サイコショック', 'でんじは', 'たたりめ']","[88.5, 81.9, 50.0, 43.5, 39.7, 20.0, 16.1, 15.8, 13.6, 7.7]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'れいせい', 'きまぐれ', 'おっとり', 'まじめ', 'がんばりや', 'ようき']","[45.2, 28.4, 23.3, 1.8, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['おうごんのからだ'],[100.0],"['こだわりメガネ', 'おんみつマント', 'こだわりスカーフ', 'ゴツゴツメット', 'ふうせん', 'じゃくてんほけん', 'たべのこし', 'とつげきチョッキ', 'いのちのたま', 'ひかりのねんど']","[31.2, 23.2, 19.2, 11.7, 4.5, 3.0, 2.5, 1.1, 0.7, 0.7]","['ひこう', 'みず', 'はがね', 'ノーマル', 'ゴースト', 'かくとう', 'フェアリー', 'あく', 'でんき', 'いわ']","[42.8, 14.7, 14.2, 13.1, 6.5, 4.5, 2.2, 1.0, 0.2, 0.2]"
0987-000,3,987,0,ハバタクカミ,,ハバタクカミ,"['ムーンフォース', 'シャドーボール', 'マジカルフレイム', 'サイコショック', 'あまえる', 'めいそう', 'いたみわけ', 'パワージェム', 'みがわり', 'ほろびのうた']","[92.8, 81.8, 48.5, 44.6, 18.1, 17.8, 15.6, 14.5, 11.1, 10.9]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'せっかち', 'おっとり', 'むじゃき', 'まじめ', 'ようき', 'うっかりや']","[69.5, 25.2, 3.5, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'きあいのタスキ', 'とつげきチョッキ', 'こだわりスカーフ', 'いのちのたま', 'たべのこし', 'たつじんのおび', 'ものしりメガネ', 'オボンのみ']","[45.4, 26.0, 11.6, 6.6, 6.3, 1.5, 1.2, 0.2, 0.2, 0.2]","['フェアリー', 'ほのお', 'ノーマル', 'ゴースト', 'くさ', 'みず', 'でんき', 'はがね', 'じめん', 'かくとう']","[58.4, 17.2, 8.9, 4.9, 3.3, 2.5, 1.5, 1.3, 1.0, 0.3]"
1002-000,4,1002,0,パオジアン,,パオジアン,"['つららおとし', 'ふいうち', 'せいなるつるぎ', 'こおりのつぶて', 'かみくだく', 'テラバースト', 'つるぎのまい', 'じごくづき', 'じこさいせい', 'アイススピナー']","[93.5, 72.6, 65.2, 42.6, 40.3, 35.9, 18.3, 13.1, 4.6, 4.4]","['いじっぱり', 'ようき', 'むじゃき', 'わんぱく', 'せっかち', 'やんちゃ', 'さみしがり', 'おくびょう', 'しんちょう', 'まじめ']","[48.9, 48.8, 0.4, 0.4, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]",['わざわいのつるぎ'],[100.0],"['きあいのタスキ', 'こだわりハチマキ', 'いのちのたま', 'ゴツゴツメット', 'とつげきチョッキ', 'こだわりスカーフ', 'ラムのみ', 'くろいメガネ', 'たべのこし', 'ちからのハチマキ']","[44.1, 23.6, 16.8, 4.9, 4.2, 3.2, 0.7, 0.5, 0.3, 0.2]","['フェアリー', 'でんき', 'あく', 'ゴースト', 'こおり', 'ほのお', 'くさ', 'どく', 'みず', 'かくとう']","[23.8, 22.7, 19.1, 17.4, 8.5, 2.6, 2.0, 1.2, 0.9, 0.5]"
1003-000,5,1003,0,ディンルー,,ディンルー,"['じしん', 'カタストロフィ', 'ステルスロック', 'ふきとばし', 'テラバースト', 'ヘビーボンバー', 'じわれ', 'しっぺがえし', 'ちょうはつ', 'みがわり']","[91.3, 84.8, 67.1, 53.0, 23.4, 17.0, 10.9, 8.8, 7.2, 5.7]","['わんぱく', 'いじっぱり', 'しんちょう', 'ゆうかん', 'ずぶとい', 'ようき', 'のんき', 'なまいき', 'おだやか', 'きまぐれ']","[46.9, 32.6, 15.9, 0.7, 0.7, 0.6, 0.6, 0.5, 0.3, 0.1]",['わざわいのうつわ'],[100.0],"['オボンのみ', 'とつげきチョッキ', 'たべのこし', 'こだわりハチマキ', 'フィラのみ', 'じゃくてんほけん', 'ゴツゴツメット', 'カゴのみ', 'メンタルハーブ', 'レッドカード']","[52.5, 24.4, 14.4, 2.3, 1.3, 1.0, 0.9, 0.6, 0.5, 0.4]","['フェアリー', 'どく', 'みず', 'でんき', 'はがね', 'じめん', 'ほのお', 'くさ', 'あく', 'ひこう']","[37.7, 24.2, 19.4, 6.9, 3.7, 3.1, 1.5, 1.1, 0.7, 0.4]"
0778-000,6,778,0,ミミッキュ,,ミミッキュ,"['じゃれつく', 'かげうち', 'つるぎのまい', 'シャドークロー', 'のろい', 'ドレインパンチ', 'いたみわけ', 'おにび', 'トリック', 'みがわり']","[94.0, 90.1, 66.5, 64.7, 30.3, 12.5, 10.0, 6.5, 5.3, 4.8]","['いじっぱり', 'ようき', 'おくびょう', 'わんぱく', 'ゆうかん', 'むじゃき', 'しんちょう', 'のんき', 'ずぶとい', 'やんちゃ']","[54.0, 40.8, 0.9, 0.9, 0.7, 0.3, 0.3, 0.3, 0.2, 0.2]",['ばけのかわ'],[100.0],"['いのちのたま', 'こだわりスカーフ', 'ひかりのこな', 'のろいのおふだ', 'ゴツゴツメット', 'ラムのみ', 'おんみつマント', 'カムラのみ', 'レッドカード', 'フィラのみ']","[81.0, 5.0, 1.8, 1.3, 1.0, 0.9, 0.9, 0.9, 0.9, 0.7]","['ゴースト', 'フェアリー', 'かくとう', 'ノーマル', 'ほのお', 'はがね', 'くさ', 'みず', 'じめん', 'ひこう']","[44.7, 35.1, 6.6, 5.6, 2.9, 1.2, 1.0, 0.6, 0.5, 0.4]"
0991-000,7,991,0,テツノツツミ,,テツノツツミ,"['フリーズドライ', 'ハイドロポンプ', 'アンコール', 'みがわり', 'クイックターン', 'れいとうビーム', 'テラバースト', 'ちょうはつ', 'エレキフィールド', 'ひやみず']","[99.5, 98.0, 73.7, 57.6, 28.0, 19.7, 10.3, 5.1, 1.6, 1.1]","['おくびょう', 'ひかえめ', 'むじゃき', 'ずぶとい', 'うっかりや', 'せっかち', 'おっとり', 'すなお', 'おだやか', 'がんばりや']","[80.1, 12.8, 4.6, 0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.1]",['クォークチャージ'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'きあいのタスキ', 'いのちのたま', 'たべのこし', 'こうかくレンズ', 'ラムのみ', 'こだわりスカーフ', 'たつじんのおび', 'ゴツゴツメット']","[60.9, 14.7, 14.3, 3.4, 1.1, 0.8, 0.6, 0.5, 0.4, 0.4]","['みず', 'ゴースト', 'こおり', 'じめん', 'はがね', 'ほのお', 'くさ', 'フェアリー', 'かくとう', 'どく']","[59.0, 13.5, 12.1, 4.4, 3.0, 2.2, 1.8, 1.6, 1.5, 0.5]"
0994-000,8,994,0,テツノドクガ,,テツノドクガ,"['ほのおのまい', 'ヘドロウェーブ', 'エナジーボール', 'マジカルシャイン', 'サイコキネシス', 'アシッドボム', 'オーバーヒート', 'どくびし', 'テラバースト', 'みがわり']","[92.3, 81.3, 52.9, 21.5, 20.3, 19.6, 17.4, 17.2, 15.2, 15.1]","['おくびょう', 'ひかえめ', 'おだやか', 'ずぶとい', 'ようき', 'せっかち', 'おっとり', 'うっかりや', 'むじゃき', 'すなお']","[54.8, 34.9, 4.7, 3.6, 0.5, 0.3, 0.2, 0.1, 0.1, 0.1]",['クォークチャージ'],[100.0],"['ブーストエナジー', 'とつげきチョッキ', 'こだわりメガネ', 'こだわりスカーフ', 'くろいヘドロ', 'ゴツゴツメット', 'きあいのタスキ', 'おんみつマント', 'たべのこし', 'ふうせん']","[50.6, 16.5, 11.2, 5.5, 3.3, 2.4, 1.9, 1.4, 1.1, 1.1]","['くさ', 'みず', 'ほのお', 'フェアリー', 'どく', 'ゴースト', 'ひこう', 'こおり', 'じめん', 'むし']","[53.7, 22.0, 5.6, 5.6, 4.0, 3.4, 2.1, 1.1, 0.4, 0.4]"
0479-002,9,479,2,ロトム,ウォッシュロトム,ウォッシュロトム,"['ハイドロポンプ', 'ボルトチェンジ', 'トリック', 'おにび', 'ほうでん', 'テラバースト', 'イカサマ', '１０まんボルト', 'でんじは', 'シャドーボール']","[96.7, 93.2, 53.5, 51.0, 20.9, 19.7, 18.6, 17.0, 12.5, 5.3]","['ひかえめ', 'ずぶとい', 'おくびょう', 'おだやか', 'のんき', 'れいせい', 'きまぐれ', 'むじゃき', 'わんぱく', 'いじっぱり']","[44.6, 34.2, 16.1, 2.9, 0.3, 0.2, 0.2, 0.2, 0.1, 0.1]",['ふゆう'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'オボンのみ', 'ゴツゴツメット', 'とつげきチョッキ', 'たべのこし', 'こうかくレンズ', 'おんみつマント', 'ひかりのねんど', 'こうこうのしっぽ']","[31.0, 24.5, 20.4, 13.4, 5.1, 1.7, 0.6, 0.5, 0.4, 0.3]","['はがね', 'フェアリー', 'でんき', 'ゴースト', 'ほのお', 'こおり', 'どく', 'くさ', 'みず', 'あく']","[48.6, 21.5, 13.3, 7.8, 2.7, 1.5, 1.4, 1.0, 0.8, 0.4]"
1004-000,10,1004,0,イーユイ,,イーユイ,"['あくのはどう', 'オーバーヒート', 'かえんほうしゃ', 'テラバースト', 'ふんえん', 'サイコキネシス', 'わるだくみ', 'みがわり', 'だいもんじ', 'おにび']","[98.7, 71.1, 67.1, 37.5, 28.6, 20.7, 16.1, 13.5, 7.6, 6.7]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'おっとり', 'うっかりや', 'せっかち', 'むじゃき', 'れいせい', 'きまぐれ']","[64.0, 33.1, 0.7, 0.7, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1]",['わざわいのたま'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'とつげきチョッキ', 'オボンのみ', 'きあいのタスキ', 'たべのこし', 'いのちのたま', 'カムラのみ', 'だっしゅつパック', 'もくたん']","[42.2, 23.7, 13.4, 4.4, 3.7, 3.0, 2.3, 1.7, 1.2, 0.6]","['ほのお', 'フェアリー', 'ゴースト', 'くさ', 'あく', 'みず', 'ひこう', 'こおり', 'でんき', 'かくとう']","[27.1, 21.5, 15.4, 13.8, 10.1, 8.3, 1.3, 0.9, 0.4, 0.3]"
