,rank,id,form-id,name,form,alias,move,move-rate,nature,nature-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
1017-000,1,1017,0,オーガポン,みどりのめん,オーガポン(みどり),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'でんこうせっか', 'アンコール', 'じゃれつく', 'はたきおとす', 'がんせきふうじ', 'やどりぎのタネ', 'くさわけ']","[99.4, 73.6, 33.2, 29.8, 27.8, 23.2, 13.9, 13.3, 12.9, 12.4]","['ようき', 'いじっぱり', 'しんちょう', 'わんぱく', 'さみしがり', 'むじゃき', 'おくびょう', 'せっかち', 'なまいき', 'やんちゃ']","[59.5, 32.3, 3.0, 2.8, 2.3, 0.1, 0.1, 0.0, 0.0, 0.0]",['まけんき'],"[67.3, 21.0, 8.3, 3.4]","['こだわりハチマキ', 'きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'とつげきチョッキ', 'ラムのみ', 'たべのこし']","[63.3, 10.0, 6.7, 6.7, 6.7, 3.3, 3.3]",['くさ'],"[74.2, 10.1, 9.7, 6.0]"
1017-001,1,1017,1,オーガポン,いどのめん,オーガポン(いど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'でんこうせっか', 'アンコール', 'じゃれつく', 'はたきおとす', 'がんせきふうじ', 'やどりぎのタネ', 'くさわけ']","[99.4, 73.6, 33.2, 29.8, 27.8, 23.2, 13.9, 13.3, 12.9, 12.4]","['ようき', 'いじっぱり', 'しんちょう', 'わんぱく', 'さみしがり', 'むじゃき', 'おくびょう', 'せっかち', 'なまいき', 'やんちゃ']","[59.5, 32.3, 3.0, 2.8, 2.3, 0.1, 0.1, 0.0, 0.0, 0.0]",['ちょすい'],[100.0],['いどのめん'],[100.0],['みず'],[100.0]
1017-002,1,1017,2,オーガポン,かまどのめん,オーガポン(かまど),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'でんこうせっか', 'アンコール', 'じゃれつく', 'はたきおとす', 'がんせきふうじ', 'やどりぎのタネ', 'くさわけ']","[99.4, 73.6, 33.2, 29.8, 27.8, 23.2, 13.9, 13.3, 12.9, 12.4]","['ようき', 'いじっぱり', 'しんちょう', 'わんぱく', 'さみしがり', 'むじゃき', 'おくびょう', 'せっかち', 'なまいき', 'やんちゃ']","[59.5, 32.3, 3.0, 2.8, 2.3, 0.1, 0.1, 0.0, 0.0, 0.0]",['かたやぶり'],[100.0],['かまどのめん'],[100.0],['ほのお'],[100.0]
1017-003,1,1017,3,オーガポン,いしずえのめん,オーガポン(いしずえ),"['ツタこんぼう', 'ウッドホーン', 'つるぎのまい', 'でんこうせっか', 'アンコール', 'じゃれつく', 'はたきおとす', 'がんせきふうじ', 'やどりぎのタネ', 'くさわけ']","[99.4, 73.6, 33.2, 29.8, 27.8, 23.2, 13.9, 13.3, 12.9, 12.4]","['ようき', 'いじっぱり', 'しんちょう', 'わんぱく', 'さみしがり', 'むじゃき', 'おくびょう', 'せっかち', 'なまいき', 'やんちゃ']","[59.5, 32.3, 3.0, 2.8, 2.3, 0.1, 0.1, 0.0, 0.0, 0.0]",['がんじょう'],[100.0],['いしずえのめん'],[100.0],['いわ'],[100.0]
0149-000,2,149,0,カイリュー,,カイリュー,"['じしん', 'しんそく', 'りゅうのまい', 'はねやすめ', 'アンコール', 'アイアンヘッド', 'げきりん', 'テラバースト', 'スケイルショット', 'でんじは']","[74.0, 72.3, 52.2, 51.2, 22.6, 21.5, 16.7, 16.7, 15.0, 9.9]","['いじっぱり', 'ようき', 'わんぱく', 'ずぶとい', 'ゆうかん', 'ひかえめ', 'しんちょう', 'れいせい', 'おくびょう', 'おだやか']","[62.1, 16.8, 7.1, 6.1, 3.7, 0.9, 0.7, 0.6, 0.4, 0.3]","['マルチスケイル', 'せいしんりょく']","[99.5, 0.5]","['ゴツゴツメット', 'いかさまダイス', 'こだわりハチマキ', 'たべのこし', 'あつぞこブーツ', 'じゃくてんほけん', 'ラムのみ', 'するどいくちばし', 'おんみつマント', 'タラプのみ']","[17.8, 16.6, 15.2, 12.9, 11.0, 7.1, 5.5, 3.9, 3.1, 1.3]","['ノーマル', 'はがね', 'ひこう', 'フェアリー', 'ほのお', 'みず', 'でんき', 'ドラゴン', 'どく', 'じめん']","[42.8, 22.6, 21.9, 4.9, 2.4, 2.3, 1.7, 0.6, 0.2, 0.2]"
0987-000,3,987,0,ハバタクカミ,,ハバタクカミ,"['ムーンフォース', 'シャドーボール', 'マジカルフレイム', 'パワージェム', 'でんじは', 'めいそう', 'いたみわけ', 'あまえる', 'サイコショック', 'ちょうはつ']","[93.7, 75.5, 33.2, 21.5, 21.4, 20.2, 20.1, 19.5, 16.5, 16.0]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'せっかち', 'むじゃき', 'すなお', 'おっとり', 'ようき', 'きまぐれ']","[69.3, 16.2, 13.3, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりメガネ', 'きあいのタスキ', 'こだわりスカーフ', 'とつげきチョッキ', 'いのちのたま', 'たべのこし', 'マゴのみ', 'オボンのみ', 'ジャポのみ']","[56.7, 29.2, 6.8, 3.1, 1.2, 0.7, 0.4, 0.2, 0.2, 0.2]","['フェアリー', 'みず', 'ほのお', 'ゴースト', 'じめん', 'ノーマル', 'でんき', 'はがね', 'くさ', 'かくとう']","[50.6, 21.4, 9.0, 7.0, 3.6, 3.6, 1.6, 1.1, 1.0, 0.4]"
0901-001,4,901,1,ガチグマ,アカツキ,ガチグマ(アカツキ),"['ブラッドムーン', 'だいちのちから', 'しんくうは', 'ハイパーボイス', 'ムーンフォース', 'めいそう', 'つきのひかり', 'あくび', 'テラバースト', 'ちょうはつ']","[95.5, 88.9, 88.1, 58.7, 22.8, 17.4, 14.7, 3.7, 2.3, 1.3]","['ひかえめ', 'れいせい', 'ずぶとい', 'がんばりや', 'おだやか', 'おくびょう', 'なまいき', 'のんき', 'いじっぱり', 'しんちょう']","[78.8, 7.4, 4.4, 4.1, 2.6, 2.3, 0.1, 0.1, 0.0, 0.0]",['しんがん'],[100.0],"['とつげきチョッキ', 'たべのこし', 'いのちのたま', 'シルクのスカーフ', 'オボンのみ', 'アッキのみ', 'のどスプレー', 'おんみつマント', 'イバンのみ', 'こだわりメガネ']","[63.3, 8.6, 7.4, 4.2, 4.1, 3.9, 1.9, 1.3, 0.6, 0.6]","['ノーマル', 'フェアリー', 'どく', 'みず', 'かくとう', 'ゴースト', 'ほのお', 'はがね', 'ドラゴン', 'でんき']","[62.5, 14.8, 10.7, 6.8, 1.6, 1.3, 1.1, 0.4, 0.3, 0.2]"
1000-000,5,1000,0,サーフゴー,,サーフゴー,"['ゴールドラッシュ', 'シャドーボール', 'じこさいせい', 'トリック', 'わるだくみ', '１０まんボルト', 'でんじは', 'たたりめ', 'パワージェム', 'テラバースト']","[92.5, 82.0, 52.9, 44.2, 42.6, 22.0, 14.4, 10.7, 8.3, 7.9]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'おっとり', 'まじめ', 'がんばりや', 'ようき', 'きまぐれ', 'うっかりや']","[45.3, 25.8, 23.8, 3.6, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['おうごんのからだ'],[100.0],"['こだわりメガネ', 'おんみつマント', 'こだわりスカーフ', 'ゴツゴツメット', 'ふうせん', 'たべのこし', 'とつげきチョッキ', 'アッキのみ', 'じゃくてんほけん', 'オボンのみ']","[25.7, 25.3, 24.2, 8.9, 4.5, 3.1, 1.4, 1.3, 1.2, 0.7]","['ひこう', 'みず', 'はがね', 'ノーマル', 'かくとう', 'フェアリー', 'ゴースト', 'ドラゴン', 'いわ', 'あく']","[33.5, 28.5, 11.0, 8.1, 6.0, 5.4, 4.7, 0.7, 0.6, 0.6]"
1002-000,6,1002,0,パオジアン,,パオジアン,"['つららおとし', 'ふいうち', 'せいなるつるぎ', 'かみくだく', 'こおりのつぶて', 'テラバースト', 'つるぎのまい', 'サイコファング', 'じごくづき', 'ぜったいれいど']","[95.0, 68.7, 66.4, 43.9, 39.0, 33.9, 15.9, 14.6, 6.0, 6.0]","['いじっぱり', 'ようき', 'むじゃき', 'やんちゃ', 'わんぱく', 'せっかち', 'さみしがり', 'しんちょう', 'きまぐれ', 'てれや']","[49.3, 48.7, 0.3, 0.2, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1]",['わざわいのつるぎ'],[100.0],"['きあいのタスキ', 'こだわりハチマキ', 'いのちのたま', 'オボンのみ', 'ラムのみ', 'こだわりスカーフ', 'ゴツゴツメット', 'とつげきチョッキ', 'くろいメガネ', 'たつじんのおび']","[53.9, 23.3, 11.9, 2.9, 1.9, 1.7, 0.9, 0.9, 0.9, 0.2]","['でんき', 'あく', 'ゴースト', 'こおり', 'フェアリー', 'ほのお', 'くさ', 'どく', 'かくとう', 'はがね']","[33.8, 32.2, 15.9, 4.9, 4.7, 2.6, 1.8, 0.8, 0.7, 0.6]"
0892-001,7,892,1,ウーラオス,れんげきのかた,ウーラオス(れんげき),"['すいりゅうれんだ', 'アクアジェット', 'インファイト', 'ドレインパンチ', 'とんぼがえり', 'つるぎのまい', 'アイススピナー', 'れいとうパンチ', 'かみなりパンチ', 'ビルドアップ']","[100.0, 71.6, 63.0, 33.4, 31.6, 27.0, 24.6, 24.6, 5.4, 4.9]","['いじっぱり', 'ようき', 'わんぱく', 'しんちょう', 'やんちゃ', 'むじゃき', 'さみしがり', 'きまぐれ', 'まじめ', 'ゆうかん']","[70.8, 27.1, 0.7, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",['ふかしのこぶし'],[100.0],"['パンチグローブ', 'こだわりスカーフ', 'きあいのタスキ', 'こだわりハチマキ', 'とつげきチョッキ', 'おんみつマント', 'しんぴのしずく', 'いのちのたま', 'ゴツゴツメット', 'オボンのみ']","[37.6, 27.6, 17.5, 9.9, 2.2, 1.1, 0.8, 0.6, 0.6, 0.4]","['みず', 'どく', 'はがね', 'かくとう', 'でんき', 'ゴースト', 'ほのお', 'フェアリー', 'こおり', 'くさ']","[63.0, 21.6, 5.5, 3.1, 2.5, 1.7, 1.5, 0.5, 0.2, 0.1]"
0212-000,8,212,0,ハッサム,,ハッサム,"['バレットパンチ', 'とんぼがえり', 'はたきおとす', 'ダブルウイング', 'つるぎのまい', 'インファイト', 'テラバースト', 'どろぼう', 'むしくい', 'かわらわり']","[99.8, 70.9, 62.8, 57.9, 36.2, 32.8, 9.0, 8.5, 4.2, 3.8]","['いじっぱり', 'わんぱく', 'ゆうかん', 'しんちょう', 'ようき', 'のんき', 'なまいき', 'やんちゃ', 'さみしがり', 'きまぐれ']","[89.6, 3.4, 2.8, 1.2, 0.9, 0.3, 0.3, 0.2, 0.2, 0.1]","['テクニシャン', 'むしのしらせ', 'ライトメタル']","[99.4, 0.3, 0.2]","['とつげきチョッキ', 'オボンのみ', 'こだわりハチマキ', 'いのちのたま', 'ゴツゴツメット', 'ラムのみ', 'きあいのタスキ', 'メタルコート', 'おんみつマント', 'パンチグローブ']","[32.7, 26.1, 18.7, 7.8, 3.2, 2.9, 1.5, 1.1, 0.9, 0.7]","['みず', 'はがね', 'ひこう', 'ほのお', 'ドラゴン', 'あく', 'ノーマル', 'いわ', 'かくとう', 'でんき']","[31.5, 27.2, 17.8, 9.5, 3.5, 3.3, 1.5, 1.4, 1.1, 0.8]"
1004-000,9,1004,0,イーユイ,,イーユイ,"['あくのはどう', 'オーバーヒート', 'かえんほうしゃ', 'サイコキネシス', 'テラバースト', 'ふんえん', 'カタストロフィ', 'おきみやげ', 'わるだくみ', 'バークアウト']","[99.6, 85.6, 68.0, 55.7, 32.2, 29.4, 4.7, 3.7, 3.6, 3.2]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'せっかち', 'おっとり', 'すなお', 'むじゃき', 'てれや', 'うっかりや']","[69.6, 28.5, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",['わざわいのたま'],[100.0],"['こだわりスカーフ', 'こだわりメガネ', 'とつげきチョッキ', 'きあいのタスキ', 'いのちのたま', 'たべのこし', 'だっしゅつパック', 'オボンのみ', 'もくたん', 'ラムのみ']","[60.4, 28.9, 4.9, 1.9, 1.0, 0.5, 0.5, 0.4, 0.2, 0.1]","['ほのお', 'フェアリー', 'ゴースト', 'あく', 'くさ', 'みず', 'ひこう', 'こおり', 'かくとう', 'いわ']","[26.7, 19.6, 19.0, 16.4, 10.9, 3.1, 1.5, 0.7, 0.6, 0.4]"
